x,y,z,lithology_index,density_true,density_inverted,density_residual,resistivity_log10_true,resistivity_log10_inverted,chargeability_mrad,magnetic_susceptibility,gravity_proxy_mgal,magnetic_proxy_nt,display_contrast_index
250.000,400.000,-540.000,5,2.950000,2.702111,-0.247889,2.600000,2.287210,6.000000,0.00900000,4.522309,8.550000,5.000000
300.000,400.000,-540.000,5,2.950000,2.702493,-0.247507,2.600000,2.287986,5.999997,0.00900001,4.522310,8.550017,5.000000
350.000,400.000,-540.000,5,2.950241,2.708317,-0.241925,2.600442,2.298763,5.993566,0.00902413,4.524240,8.590614,5.001126
400.000,400.000,-540.000,5,2.974610,2.745395,-0.229216,2.645119,2.360671,5.343731,0.01146101,4.719190,12.692703,5.114847
450.000,400.000,-540.000,5,3.060284,2.808996,-0.251288,2.802182,2.455166,3.059995,0.02002950,5.404585,27.116316,5.514674
500.000,400.000,-540.000,5,2.969514,2.737731,-0.231783,2.634671,2.344039,5.666003,0.01117194,4.678425,12.206052,5.094004
550.000,400.000,-540.000,5,2.911522,2.677898,-0.233625,2.510108,2.226579,10.292870,0.00901960,4.214516,8.582596,4.871989
600.000,400.000,-540.000,5,2.892633,2.664538,-0.228095,2.466059,2.196896,12.382690,0.00900411,4.063525,8.554919,4.808768
650.000,400.000,-540.000,5,2.942939,2.691757,-0.251182,2.583231,2.260576,6.814417,0.00901429,4.466347,8.567088,4.976433
700.000,400.000,-540.000,5,2.950290,2.705866,-0.244424,2.599978,2.291407,6.038942,0.00903408,4.525890,8.590769,5.000898
750.000,400.000,-540.000,5,2.950600,2.709188,-0.241412,2.600257,2.296707,6.049725,0.00905572,4.529166,8.616647,5.001886
800.000,400.000,-540.000,5,2.950672,2.709712,-0.240960,2.600288,2.297184,6.055689,0.00906241,4.529991,8.624652,5.002112
850.000,400.000,-540.000,5,2.950516,2.708798,-0.241718,2.600221,2.296731,6.042740,0.00904790,4.528205,8.607296,5.001621
900.000,400.000,-540.000,5,2.950271,2.707360,-0.242911,2.600116,2.296072,6.022475,0.00902520,4.525411,8.580140,5.000853
950.000,400.000,-540.000,5,2.950098,2.706274,-0.243824,2.600042,2.295568,6.008098,0.00900909,4.523429,8.560881,5.000308
1000.000,400.000,-540.000,5,2.950024,2.705623,-0.244402,2.600011,2.294913,6.001999,0.00900226,4.522588,8.552711,5.000077
1050.000,400.000,-540.000,5,2.950004,2.702587,-0.247417,2.600002,2.288047,6.000338,0.00900039,4.522358,8.550473,5.000014
1100.000,400.000,-540.000,5,2.950001,2.702399,-0.247602,2.600000,2.287595,6.000039,0.00900005,4.522316,8.550060,5.000002
1150.000,400.000,-540.000,5,2.950000,2.702370,-0.247630,2.600000,2.287529,6.000003,0.00900000,4.522310,8.550005,5.000000
1200.000,400.000,-540.000,5,2.950000,2.702439,-0.247561,2.600000,2.287753,6.000000,0.00900000,4.522309,8.550000,5.000000
0.000,450.000,-540.000,5,2.950000,2.705022,-0.244978,2.600000,2.293740,6.000000,0.00900000,4.522309,8.550000,5.000000
50.000,450.000,-540.000,5,2.950000,2.702357,-0.247643,2.600000,2.287604,6.000000,0.00900000,4.522309,8.550000,5.000000
100.000,450.000,-540.000,5,2.950000,2.702202,-0.247798,2.600000,2.287239,6.000000,0.00900000,4.522309,8.550000,5.000000
150.000,450.000,-540.000,5,2.950000,2.702132,-0.247868,2.600000,2.287149,6.000000,0.00900000,4.522309,8.550000,5.000000
200.000,450.000,-540.000,5,2.950000,2.702071,-0.247929,2.600000,2.287093,6.000000,0.00900000,4.522309,8.550000,5.000000
250.000,450.000,-540.000,5,2.950000,2.702052,-0.247948,2.600000,2.287123,6.000000,0.00900000,4.522309,8.550000,5.000000
300.000,450.000,-540.000,5,2.950000,2.702272,-0.247728,2.600000,2.287607,6.000000,0.00900000,4.522310,8.550002,5.000000
350.000,450.000,-540.000,5,2.950057,2.705708,-0.244349,2.600105,2.294030,5.998471,0.00900573,4.522768,8.559653,5.000268
400.000,450.000,-540.000,5,2.961632,2.729954,-0.231678,2.621326,2.336565,5.689807,0.01016323,4.615368,10.508098,5.054284
450.000,450.000,-540.000,5,3.053673,2.790563,-0.263110,2.790065,2.428449,3.235738,0.01936773,5.351695,26.002337,5.483813
500.000,450.000,-540.000,5,2.989388,2.746414,-0.242974,2.671605,2.359648,5.052111,0.01306010,4.837416,15.384477,5.185428
550.000,450.000,-540.000,5,2.920652,2.685585,-0.235068,2.531167,2.243010,9.320414,0.00907014,4.287540,8.667930,4.903106
600.000,450.000,-540.000,5,2.886988,2.662269,-0.224719,2.452943,2.191690,13.004340,0.00900148,4.018268,8.551802,4.789959
650.000,450.000,-540.000,5,2.938862,2.687888,-0.250974,2.573909,2.252623,7.247979,0.00900499,4.433389,8.555964,4.962863
700.000,450.000,-540.000,5,2.949960,2.703619,-0.246341,2.599662,2.288814,6.029308,0.00901190,4.522428,8.564229,4.999842
750.000,450.000,-540.000,5,2.950209,2.706855,-0.243354,2.600089,2.295474,6.017376,0.00901945,4.524701,8.573263,5.000658
800.000,450.000,-540.000,5,2.950235,2.707206,-0.243029,2.600101,2.296003,6.019436,0.00902180,4.524992,8.576077,5.000738
850.000,450.000,-540.000,5,2.950181,2.706867,-0.243314,2.600079,2.295864,6.014917,0.00901683,4.524383,8.570170,5.000572
900.000,450.000,-540.000,5,2.950101,2.706343,-0.243757,2.600047,2.295669,6.007844,0.00900927,4.523459,8.561234,5.000324
950.000,450.000,-540.000,5,2.950047,2.705969,-0.244078,2.600029,2.295518,6.002826,0.00900423,4.522851,8.555392,5.000166
1000.000,450.000,-540.000,5,2.950024,2.705630,-0.244394,2.600021,2.294988,6.000698,0.00900206,4.522588,8.552865,5.000098
1050.000,450.000,-540.000,5,2.950012,2.702658,-0.247353,2.600012,2.288148,6.000118,0.00900096,4.522444,8.551411,5.000051
1100.000,450.000,-540.000,5,2.950004,2.702412,-0.247592,2.600004,2.287578,6.000014,0.00900031,4.522353,8.550457,5.000017
1150.000,450.000,-540.000,5,2.950001,2.702337,-0.247664,2.600001,2.287420,6.000001,0.00900006,4.522317,8.550084,5.000003
1200.000,450.000,-540.000,5,2.950000,2.702417,-0.247583,2.600000,2.287671,6.000000,0.00900001,4.522310,8.550009,5.000000
0.000,500.000,-540.000,5,2.950000,2.702376,-0.247624,2.600000,2.287609,6.000000,0.00900000,4.522309,8.550000,5.000000
50.000,500.000,-540.000,5,2.950000,2.702242,-0.247758,2.600000,2.287314,6.000000,0.00900000,4.522309,8.550000,5.000000
100.000,500.000,-540.000,5,2.950000,2.702139,-0.247861,2.600000,2.287170,6.000000,0.00900000,4.522309,8.550000,5.000000
150.000,500.000,-540.000,5,2.950000,2.702027,-0.247973,2.600000,2.287067,6.000000,0.00900000,4.522309,8.550000,5.000000
200.000,500.000,-540.000,5,2.950000,2.701902,-0.248098,2.600000,2.286953,6.000000,0.00900000,4.522309,8.550000,5.000000
250.000,500.000,-540.000,5,2.950000,2.701838,-0.248162,2.600000,2.286901,6.000000,0.00900000,4.522309,8.550000,5.000000
300.000,500.000,-540.000,5,2.950000,2.701920,-0.248080,2.600000,2.287113,6.000000,0.00900000,4.522309,8.550000,5.000000
350.000,500.000,-540.000,5,2.950012,2.703951,-0.246061,2.600021,2.290944,5.999688,0.00900117,4.522403,8.551972,5.000055
400.000,500.000,-540.000,5,2.954726,2.721377,-0.233349,2.608665,2.322190,5.873964,0.00947264,4.560120,9.345606,5.022056
450.000,500.000,-540.000,5,3.033775,2.775245,-0.258531,2.753587,2.406014,3.766120,0.01737769,5.192513,22.652448,5.390954
500.000,500.000,-540.000,5,3.014610,2.761338,-0.253273,2.718134,2.383536,4.330729,0.01552456,5.039191,19.533006,5.302361
550.000,500.000,-540.000,5,2.929989,2.694845,-0.235144,2.552190,2.262055,8.412121,0.00922331,4.362221,8.925885,4.936272
600.000,500.000,-540.000,5,2.884082,2.661534,-0.222547,2.446183,2.189831,13.325128,0.00900062,3.994974,8.550909,4.780277
650.000,500.000,-540.000,5,2.933471,2.683996,-0.249474,2.561411,2.243972,7.838697,0.00900100,4.390111,8.551196,4.944900
700.000,500.000,-540.000,5,2.949674,2.701841,-0.247834,2.599191,2.285954,6.041164,0.00900239,4.519793,8.552856,4.998910
750.000,500.000,-540.000,5,2.950042,2.705654,-0.244388,2.600017,2.294730,6.003550,0.00900393,4.522789,8.554711,5.000132
800.000,500.000,-540.000,5,2.950052,2.706009,-0.244043,2.600026,2.295480,6.003898,0.00900480,4.522909,8.555877,5.000172
850.000,500.000,-540.000,5,2.950077,2.706089,-0.243988,2.600062,2.295650,6.002992,0.00900667,4.523194,8.559009,5.000298
900.000,500.000,-540.000,5,2.950187,2.706399,-0.243787,2.600199,2.296109,6.001573,0.00901550,4.524479,8.572783,5.000823
950.000,500.000,-540.000,5,2.950381,2.706908,-0.243473,2.600428,2.296710,6.000567,0.00903127,4.526745,8.596885,5.001724
1000.000,500.000,-540.000,5,2.950452,2.706847,-0.243605,2.600513,2.296262,6.000140,0.00903703,4.527572,8.605696,5.002054
1050.000,500.000,-540.000,5,2.950293,2.703560,-0.246733,2.600333,2.289141,6.000024,0.00902396,4.525717,8.586065,5.001331
1100.000,500.000,-540.000,5,2.950102,2.702752,-0.247350,2.600116,2.287902,6.000003,0.00900838,4.523502,8.562621,5.000466
1150.000,500.000,-540.000,5,2.950019,2.702399,-0.247621,2.600022,2.287436,6.000000,0.00900158,4.522535,8.552383,5.000088
1200.000,500.000,-540.000,5,2.950002,2.702332,-0.247670,2.600002,2.287402,6.000000,0.00900016,4.522332,8.550243,5.000009
0.000,550.000,-540.000,5,2.950000,2.702270,-0.247730,2.600000,2.287318,6.000000,0.00900000,4.522309,8.550000,5.000000
50.000,550.000,-540.000,5,2.950000,2.702176,-0.247824,2.600000,2.287205,6.000000,0.00900000,4.522309,8.550000,5.000000
100.000,550.000,-540.000,5,2.950000,2.702052,-0.247948,2.600000,2.287091,6.000000,0.00900000,4.522309,8.550000,5.000000
150.000,550.000,-540.000,5,2.950000,2.701873,-0.248127,2.600000,2.286928,6.000000,0.00900000,4.522309,8.550000,5.000000
200.000,550.000,-540.000,5,2.950000,2.701738,-0.248262,2.600000,2.286815,6.000000,0.00900000,4.522309,8.550000,5.000000
250.000,550.000,-540.000,5,2.950000,2.701700,-0.248300,2.600000,2.286800,6.000000,0.00900000,4.522309,8.550000,5.000000
300.000,550.000,-540.000,5,2.950000,2.701737,-0.248263,2.600000,2.286903,6.000000,0.00900000,4.522309,8.550000,5.000000
350.000,550.000,-540.000,5,2.950002,2.702907,-0.247095,2.600004,2.289119,5.999945,0.00900021,4.522326,8.550346,5.000010
400.000,550.000,-540.000,5,2.951651,2.714680,-0.236971,2.603027,2.310563,5.955978,0.00916508,4.535516,8.827891,5.007704
450.000,550.000,-540.000,5,3.008193,2.759456,-0.248737,2.706688,2.382590,4.448220,0.01481940,4.987857,18.345992,5.271570
500.000,550.000,-540.000,5,3.039815,2.780776,-0.259039,2.764503,2.411364,3.631706,0.01801327,5.240833,23.722330,5.419562
550.000,550.000,-540.000,5,2.940445,2.705783,-0.234662,2.574637,2.283490,7.579660,0.00961337,4.445867,9.582498,4.976327
600.000,550.000,-540.000,5,2.884322,2.662663,-0.221659,2.446740,2.192027,13.299224,0.00900187,3.996883,8.553127,4.781096
650.000,550.000,-540.000,5,2.926711,2.680043,-0.246668,2.545658,2.234698,8.587866,0.00900012,4.336005,8.550139,4.922371
700.000,550.000,-540.000,5,2.949304,2.700264,-0.249040,2.598371,2.282609,6.077908,0.00900029,4.516754,8.550352,4.997680
750.000,550.000,-540.000,5,2.950008,2.705229,-0.244779,2.600004,2.294264,6.000598,0.00900085,4.522408,8.551142,5.000032
800.000,550.000,-540.000,5,2.950075,2.705883,-0.244193,2.600082,2.295559,6.000449,0.00900621,4.523183,8.559189,5.000334
850.000,550.000,-540.000,5,2.950539,2.706918,-0.243621,2.600609,2.296788,6.000345,0.00904412,4.528577,8.616304,5.002443
900.000,550.000,-540.000,5,2.952213,2.709734,-0.242479,2.602513,2.300018,6.000181,0.00918109,4.548060,8.822572,5.010056
950.000,550.000,-540.000,5,2.954933,2.713616,-0.241317,2.605605,2.304301,6.000065,0.00940363,4.579713,9.157665,5.022422
1000.000,550.000,-540.000,5,2.955936,2.712211,-0.243725,2.606745,2.299378,6.000016,0.00948568,4.591383,9.281206,5.026982
1050.000,550.000,-540.000,5,2.953853,2.709075,-0.244778,2.604379,2.295343,6.000003,0.00931527,4.567147,9.024648,5.017515
1100.000,550.000,-540.000,5,2.951349,2.705071,-0.246279,2.601533,2.290535,6.000000,0.00911039,4.538009,8.716199,5.006133
1150.000,550.000,-540.000,5,2.950255,2.703004,-0.247251,2.600290,2.288133,6.000000,0.00902085,4.525275,8.581391,5.001158
1200.000,550.000,-540.000,5,2.950026,2.702406,-0.247620,2.600030,2.287445,6.000000,0.00900212,4.522612,8.553198,5.000118
0.000,600.000,-540.000,5,2.950000,2.702284,-0.247716,2.600000,2.287317,6.000000,0.00900000,4.522309,8.550000,5.000000
50.000,600.000,-540.000,5,2.950000,2.702150,-0.247850,2.600000,2.287181,6.000000,0.00900000,4.522309,8.550000,5.000000
100.000,600.000,-540.000,5,2.950000,2.701993,-0.248007,2.600000,2.287037,6.000000,0.00900000,4.522309,8.550000,5.000000
150.000,600.000,-540.000,5,2.950000,2.701798,-0.248202,2.600000,2.286864,6.000000,0.00900000,4.522309,8.550000,5.000000
200.000,600.000,-540.000,5,2.950000,2.701698,-0.248302,2.600000,2.286796,6.000000,0.00900000,4.522309,8.550000,5.000000
250.000,600.000,-540.000,5,2.950000,2.701566,-0.248434,2.600000,2.286686,6.000000,0.00900000,4.522309,8.550000,5.000000
300.000,600.000,-540.000,5,2.950000,2.701534,-0.248466,2.600000,2.286678,6.000000,0.00900000,4.522309,8.550000,5.000000
350.000,600.000,-540.000,5,2.950000,2.702207,-0.247794,2.600001,2.287905,5.999992,0.00900003,4.522312,8.550052,5.000001
400.000,600.000,-540.000,5,2.950496,2.709864,-0.240632,2.600909,2.301994,5.986782,0.00904957,4.526275,8.633438,5.002313
450.000,600.000,-540.000,5,2.984749,2.751690,-0.233059,2.663706,2.370646,5.073374,0.01247492,4.800302,14.399454,5.162162
500.000,600.000,-540.000,5,3.056884,2.810920,-0.245964,2.795879,2.456496,3.162490,0.01970352,5.377384,26.567587,5.498995
550.000,600.000,-540.000,5,2.953943,2.723389,-0.230554,2.601958,2.314260,6.785119,0.01044856,4.553854,10.988416,5.032458
600.000,600.000,-540.000,5,2.887709,2.665878,-0.221831,2.454611,2.198688,12.928532,0.00900862,4.023979,8.564502,4.792477
650.000,600.000,-540.000,5,2.918756,2.675943,-0.242813,2.527096,2.224822,9.471626,0.00900001,4.272354,8.550016,4.895852
700.000,600.000,-540.000,5,2.948676,2.698485,-0.250191,2.596910,2.278441,6.147230,0.00900011,4.511725,8.550160,4.995589
750.000,600.000,-540.000,5,2.950025,2.705070,-0.244956,2.600023,2.293852,6.000555,0.00900245,4.522619,8.553678,5.000120
800.000,600.000,-540.000,5,2.950421,2.706600,-0.243821,2.600478,2.296409,6.000030,0.00903443,4.527205,8.601825,5.001912
850.000,600.000,-540.000,5,2.953224,2.710668,-0.242556,2.603663,2.301113,6.000023,0.00926377,4.559823,8.947109,5.014653
900.000,600.000,-540.000,5,2.963333,2.721437,-0.241896,2.615151,2.313447,6.000012,0.01009088,4.677456,10.192371,5.060604
950.000,600.000,-540.000,5,2.979746,2.741201,-0.238545,2.633802,2.337563,6.000004,0.01143377,4.868445,12.214169,5.135209
1000.000,600.000,-540.000,5,2.985798,2.743524,-0.242274,2.640679,2.336980,6.000001,0.01192889,4.938863,12.959607,5.162716
1050.000,600.000,-540.000,5,2.973238,2.732793,-0.240445,2.626407,2.324343,6.000000,0.01090127,4.792713,11.412475,5.105626
1100.000,600.000,-540.000,5,2.958137,2.713104,-0.245033,2.609246,2.299838,6.000000,0.00966574,4.616992,9.552306,5.036985
1150.000,600.000,-540.000,5,2.951537,2.705154,-0.246383,2.601746,2.290609,6.000000,0.00912574,4.540193,8.739311,5.006986
1200.000,600.000,-540.000,5,2.950157,2.702776,-0.247380,2.600178,2.287872,6.000000,0.00901281,4.524131,8.569287,5.000712
0.000,650.000,-540.000,5,2.950000,2.702354,-0.247646,2.600000,2.287399,6.000000,0.00900000,4.522309,8.550000,5.000000
50.000,650.000,-540.000,5,2.950000,2.702157,-0.247843,2.600000,2.287189,6.000000,0.00900000,4.522309,8.550000,5.000000
100.000,650.000,-540.000,5,2.950000,2.702000,-0.248000,2.600000,2.287044,6.000000,0.00900000,4.522309,8.550000,5.000000
150.000,650.000,-540.000,5,2.950000,2.701811,-0.248189,2.600000,2.286875,6.000000,0.00900000,4.522309,8.550000,5.000000
200.000,650.000,-540.000,5,2.950000,2.701716,-0.248284,2.600000,2.286813,6.000000,0.00900000,4.522309,8.550000,5.000000
250.000,650.000,-540.000,5,2.950000,2.701589,-0.248411,2.600000,2.286707,6.000000,0.00900000,4.522309,8.550000,5.000000
300.000,650.000,-540.000,5,2.950000,2.701548,-0.248452,2.600000,2.286680,6.000000,0.00900000,4.522309,8.550000,5.000000
350.000,650.000,-540.000,5,2.950000,2.701890,-0.248110,2.600000,2.287283,5.999999,0.00900000,4.522310,8.550007,5.000000
400.000,650.000,-540.000,5,2.950128,2.706603,-0.243525,2.600235,2.295982,5.996588,0.00901279,4.523333,8.571536,5.000597
450.000,650.000,-540.000,5,2.967837,2.740388,-0.227449,2.632701,2.352867,5.524350,0.01078371,4.665006,11.552584,5.083240
500.000,650.000,-540.000,5,3.059197,2.812693,-0.246504,2.800161,2.459651,3.093843,0.01992657,5.395888,26.943058,5.509679
550.000,650.000,-540.000,5,2.972659,2.734681,-0.237978,2.638166,2.332760,5.965743,0.01194085,4.703579,13.500425,5.114740
600.000,650.000,-540.000,5,2.893920,2.671008,-0.222912,2.468973,2.209214,12.260450,0.00903478,4.073672,8.608541,4.813531
650.000,650.000,-540.000,5,2.910064,2.669314,-0.240751,2.506816,2.209021,10.437327,0.00900002,4.202824,8.550039,4.866881
700.000,650.000,-540.000,5,2.947610,2.696224,-0.251386,2.594420,2.272989,6.265867,0.00900025,4.503203,8.550382,4.992038
750.000,650.000,-540.000,5,2.950070,2.704898,-0.245171,2.600064,2.293199,6.001350,0.00900668,4.523163,8.560060,5.000331
800.000,650.000,-540.000,5,2.951161,2.707906,-0.243255,2.601319,2.297866,6.000002,0.00909497,4.535816,8.692984,5.005276
850.000,650.000,-540.000,5,2.958900,2.716921,-0.241979,2.610114,2.308215,6.000001,0.00972822,4.625878,9.646369,5.040456
900.000,650.000,-540.000,5,2.986813,2.745349,-0.241464,2.641833,2.342288,6.000000,0.01201197,4.950678,13.084687,5.167332
950.000,650.000,-540.000,5,3.032131,2.802379,-0.229753,2.693331,2.413754,6.000000,0.01571983,5.478019,18.667080,5.373324
1000.000,650.000,-540.000,9,3.048840,2.818138,-0.230703,2.712318,2.433290,6.000000,0.01708692,5.672450,20.725312,9.449273
1050.000,650.000,-540.000,5,3.014162,2.790495,-0.223667,2.672911,2.399770,6.000000,0.01424959,5.268917,16.453546,5.291644
1100.000,650.000,-540.000,5,2.972466,2.731368,-0.241098,2.625530,2.322649,6.000000,0.01083816,4.783737,11.317457,5.102120
1150.000,650.000,-540.000,5,2.954243,2.708805,-0.245438,2.604822,2.294854,6.000000,0.00934718,4.571687,9.072705,5.019288
1200.000,650.000,-540.000,5,2.950432,2.703423,-0.247009,2.600491,2.288619,6.000000,0.00903537,4.527340,8.603254,5.001965
0.000,700.000,-540.000,5,2.950000,2.702395,-0.247605,2.600000,2.287442,6.000000,0.00900000,4.522309,8.550000,5.000000
50.000,700.000,-540.000,5,2.950000,2.702192,-0.247808,2.600000,2.287222,6.000000,0.00900000,4.522309,8.550000,5.000000
100.000,700.000,-540.000,5,2.950000,2.702069,-0.247931,2.600000,2.287107,6.000000,0.00900000,4.522309,8.550000,5.000000
150.000,700.000,-540.000,5,2.950000,2.701903,-0.248097,2.600000,2.286955,6.000000,0.00900000,4.522309,8.550000,5.000000
200.000,700.000,-540.000,5,2.950000,2.701782,-0.248218,2.600000,2.286855,6.000000,0.00900000,4.522309,8.550000,5.000000
250.000,700.000,-540.000,5,2.950000,2.701754,-0.248246,2.600000,2.286847,6.000000,0.00900000,4.522309,8.550000,5.000000
300.000,700.000,-540.000,5,2.950000,2.701720,-0.248280,2.600000,2.286821,6.000000,0.00900000,4.522309,8.550000,5.000000
350.000,700.000,-540.000,5,2.950000,2.701824,-0.248176,2.600000,2.287041,6.000000,0.00900000,4.522309,8.550001,5.000000
400.000,700.000,-540.000,5,2.950028,2.704576,-0.245453,2.600052,2.292111,5.999243,0.00900284,4.522537,8.554778,5.000132
450.000,700.000,-540.000,5,2.957871,2.725796,-0.232075,2.614430,2.329655,5.790114,0.00978708,4.585276,9.874915,5.036730
500.000,700.000,-540.000,5,3.045856,2.785779,-0.260078,2.775722,2.420507,3.446325,0.01858858,5.289159,24.690769,5.447369
550.000,700.000,-540.000,5,2.997207,2.744698,-0.252508,2.684487,2.350481,5.088831,0.01413239,4.899963,17.189531,5.225788
600.000,700.000,-540.000,5,2.902573,2.675962,-0.226612,2.488734,2.218745,11.371547,0.00912070,4.142897,8.753182,4.843521
650.000,700.000,-540.000,5,2.901368,2.665505,-0.235863,2.486524,2.199538,11.403701,0.00900013,4.133251,8.550220,4.837894
700.000,700.000,-540.000,5,2.945887,2.691083,-0.254804,2.590398,2.260916,6.457469,0.00900032,4.489417,8.550483,4.986294
750.000,700.000,-540.000,5,2.950074,2.704323,-0.245751,2.600048,2.291628,6.003279,0.00900845,4.523274,8.562715,5.000371
800.000,700.000,-540.000,5,2.951467,2.708210,-0.243257,2.601667,2.297872,6.000002,0.00912005,4.539384,8.730747,5.006670
850.000,700.000,-540.000,5,2.961251,2.719039,-0.242213,2.612785,2.310241,6.000000,0.00992055,4.653232,9.935939,5.051142
900.000,700.000,-540.000,5,2.996536,2.749699,-0.246837,2.652882,2.344139,6.000000,0.01280749,5.063818,14.282381,5.211527
950.000,700.000,-540.000,9,3.053824,2.820531,-0.233292,2.717981,2.436002,6.000000,0.01749466,5.730439,21.339187,9.471926
1000.000,700.000,-540.000,9,3.074946,2.838433,-0.236512,2.741984,2.458249,6.000000,0.01922283,5.976223,23.941036,9.567935
1050.000,700.000,-540.000,5,3.031108,2.801190,-0.229918,2.692168,2.412016,6.000000,0.01563610,5.466110,18.541018,5.368672
1100.000,700.000,-540.000,5,2.978400,2.736067,-0.242333,2.632273,2.327986,6.000000,0.01132366,4.852785,12.048393,5.129092
