x,y,z,density_true,density_inverted,density_residual,resistivity_log10_true,resistivity_log10_inverted,chargeability_mrad,magnetic_susceptibility,gravity_proxy_mgal,magnetic_proxy_nt
0.000000,1000.000000,-350.000000,0.000002,0.000001,-0.000000,2.149999,2.112159,8.000026,0.002000,0.000019,0.240012
0.000000,1000.000000,-300.000000,0.000003,0.000003,-0.000000,2.149998,2.112158,8.000051,0.002000,0.000039,0.240024
0.000000,1000.000000,-250.000000,0.000004,0.000004,-0.000000,2.149997,2.112157,8.000071,0.002000,0.000058,0.240033
0.000000,1000.000000,-200.000000,0.000004,0.000004,-0.000000,2.149997,2.112157,8.000073,0.002000,0.000063,0.240034
0.000000,1000.000000,-150.000000,0.000003,0.000003,-0.000000,2.149998,2.112158,8.000055,0.002000,0.000051,0.240026
0.000000,1000.000000,-100.000000,0.000002,0.000002,-0.000000,2.149999,2.112159,8.000031,0.002000,0.000030,0.240015
0.000000,1000.000000,-50.000000,0.000001,0.000001,-0.000000,2.150000,2.112159,8.000013,0.002000,0.000013,0.240006
0.000000,1000.000000,0.000000,0.000000,0.000000,-0.000000,2.150000,2.112160,8.000004,0.002000,0.000004,0.240002
50.000000,0.000000,-500.000000,0.000006,0.005297,0.005291,2.149996,2.159930,8.000098,0.002000,0.000059,0.248538
50.000000,0.000000,-450.000000,0.000029,0.005620,0.005592,2.149981,2.159915,8.000472,0.002002,0.000304,0.248721
50.000000,0.000000,-400.000000,0.000102,0.006007,0.005905,2.149934,2.159868,8.001675,0.002007,0.001143,0.249308
50.000000,0.000000,-350.000000,0.000265,0.006494,0.006230,2.149829,2.159762,8.004360,0.002017,0.003157,0.250619
50.000000,0.000000,-300.000000,0.000507,0.007074,0.006567,2.149672,2.159605,8.008343,0.002033,0.006409,0.252571
50.000000,0.000000,-250.000000,0.000717,0.007643,0.006927,2.149535,2.159469,8.011771,0.002047,0.009611,0.254310
50.000000,0.000000,-200.000000,0.000758,0.008078,0.007320,2.149505,2.159439,8.012358,0.002051,0.010785,0.254838
50.000000,0.000000,-150.000000,0.000609,0.008361,0.007752,2.149597,2.159530,8.009758,0.002044,0.009192,0.253930
50.000000,0.000000,-100.000000,0.000367,0.008584,0.008217,2.149753,2.159686,8.005745,0.002028,0.005869,0.252020
50.000000,0.000000,-50.000000,0.000157,0.008866,0.008709,2.149893,2.159826,8.002431,0.002013,0.002668,0.250065
50.000000,0.000000,0.000000,0.000046,0.009265,0.009219,2.149969,2.159902,8.000718,0.002004,0.000831,0.248945
50.000000,50.000000,-500.000000,0.000016,0.005104,0.005088,2.149989,2.169460,8.000268,0.002001,0.000163,0.248622
50.000000,50.000000,-450.000000,0.000079,0.005452,0.005373,2.149949,2.169420,8.001294,0.002005,0.000833,0.249122
50.000000,50.000000,-400.000000,0.000278,0.005943,0.005664,2.149820,2.169291,8.004587,0.002018,0.003131,0.250730
50.000000,50.000000,-350.000000,0.000725,0.006677,0.005952,2.149531,2.169002,8.011943,0.002047,0.008647,0.254322
50.000000,50.000000,-300.000000,0.001389,0.007630,0.006241,2.149101,2.168572,8.022865,0.002090,0.017568,0.259687
50.000000,50.000000,-250.000000,0.001972,0.008525,0.006554,2.148720,2.168191,8.032345,0.002130,0.026446,0.264592
50.000000,50.000000,-200.000000,0.002115,0.009032,0.006917,2.148613,2.168084,8.034287,0.002146,0.030088,0.266571
50.000000,50.000000,-150.000000,0.001751,0.009092,0.007341,2.148827,2.168298,8.027666,0.002132,0.026422,0.264882
50.000000,50.000000,-100.000000,0.001093,0.008915,0.007822,2.149250,2.168721,8.016742,0.002091,0.017491,0.259757
50.000000,50.000000,-50.000000,0.000478,0.008816,0.008338,2.149668,2.169139,8.007196,0.002042,0.008111,0.253660
50.000000,50.000000,0.000000,0.000139,0.008994,0.008855,2.149904,2.169375,8.002110,0.002012,0.002503,0.249963
50.000000,100.000000,-500.000000,0.000039,0.004532,0.004493,2.149975,2.178207,8.000646,0.002003,0.000392,0.248806
50.000000,100.000000,-450.000000,0.000189,0.004927,0.004737,2.149877,2.178110,8.003120,0.002012,0.002008,0.250014
50.000000,100.000000,-400.000000,0.000672,0.005641,0.004969,2.149565,2.177798,8.011060,0.002043,0.007550,0.253889
50.000000,100.000000,-350.000000,0.001749,0.006916,0.005167,2.148868,2.177101,8.028798,0.002113,0.020852,0.262554
50.000000,100.000000,-300.000000,0.003351,0.008689,0.005338,2.147830,2.176062,8.055154,0.002218,0.042386,0.275526
50.000000,100.000000,-250.000000,0.004772,0.010307,0.005535,2.146899,2.175131,8.078195,0.002315,0.064006,0.287638
50.000000,100.000000,-200.000000,0.005177,0.010992,0.005815,2.146593,2.174825,8.083551,0.002362,0.073650,0.293486
50.000000,100.000000,-150.000000,0.004389,0.010589,0.006200,2.147037,2.175269,8.068598,0.002342,0.066218,0.291019
50.000000,100.000000,-100.000000,0.002814,0.009517,0.006703,2.148047,2.176279,8.042393,0.002245,0.045028,0.278879
50.000000,100.000000,-50.000000,0.001248,0.008516,0.007269,2.149122,2.177354,8.018435,0.002114,0.021177,0.262679
50.000000,100.000000,0.000000,0.000361,0.008156,0.007795,2.149748,2.177980,8.005378,0.002032,0.006495,0.252503
50.000000,150.000000,-500.000000,0.000083,0.003635,0.003551,2.149946,2.185814,8.001372,0.002005,0.000833,0.249160
50.000000,150.000000,-450.000000,0.000402,0.004131,0.003728,2.149740,2.185608,8.006622,0.002026,0.004262,0.251723
50.000000,150.000000,-400.000000,0.001425,0.005284,0.003859,2.149078,2.184946,8.023474,0.002092,0.016024,0.259949
50.000000,150.000000,-350.000000,0.003711,0.007609,0.003898,2.147598,2.183466,8.061123,0.002240,0.044257,0.278340
50.000000,150.000000,-300.000000,0.007115,0.010971,0.003856,2.145393,2.181261,8.117078,0.002462,0.089982,0.305899
50.000000,150.000000,-250.000000,0.010142,0.013986,0.003845,2.143407,2.179275,8.166120,0.002671,0.136034,0.331830
50.000000,150.000000,-200.000000,0.011048,0.015027,0.003979,2.142719,2.178587,8.178013,0.002777,0.157169,0.345076
50.000000,150.000000,-150.000000,0.009444,0.013750,0.004307,2.143605,2.179473,8.147058,0.002745,0.142488,0.341084
50.000000,150.000000,-100.000000,0.006110,0.010980,0.004869,2.145741,2.181609,8.091547,0.002539,0.097781,0.315485
50.000000,150.000000,-50.000000,0.002722,0.008270,0.005548,2.148075,2.183943,8.039968,0.002253,0.046201,0.279941
50.000000,150.000000,0.000000,0.000786,0.006897,0.006112,2.149448,2.185316,8.011638,0.002071,0.014141,0.257363
50.000000,200.000000,-500.000000,0.000156,0.002491,0.002335,2.149899,2.191973,8.002563,0.002010,0.001556,0.249742
50.000000,200.000000,-450.000000,0.000751,0.003171,0.002420,2.149514,2.191588,8.012372,0.002049,0.007963,0.254530
50.000000,200.000000,-400.000000,0.002663,0.005067,0.002404,2.148277,2.190351,8.043855,0.002172,0.029937,0.269897
50.000000,200.000000,-350.000000,0.006934,0.009136,0.002202,2.145513,2.187587,8.114190,0.002449,0.082681,0.304253
50.000000,200.000000,-300.000000,0.013288,0.015123,0.001834,2.141396,2.183469,8.218688,0.002863,0.168061,0.355676
50.000000,200.000000,-250.000000,0.018915,0.020427,0.001512,2.137709,2.179782,8.309987,0.003248,0.253715,0.403609
50.000000,200.000000,-200.000000,0.020502,0.021960,0.001458,2.136510,2.178584,8.331003,0.003432,0.291667,0.426441
50.000000,200.000000,-150.000000,0.017347,0.019103,0.001756,2.138295,2.180369,8.271374,0.003349,0.261731,0.416123
50.000000,200.000000,-100.000000,0.011098,0.013547,0.002448,2.142304,2.184377,8.167422,0.002961,0.177596,0.367913
50.000000,200.000000,-50.000000,0.004916,0.008222,0.003306,2.146543,2.188617,8.072739,0.002448,0.083431,0.304176
50.000000,200.000000,0.000000,0.001422,0.005354,0.003932,2.149006,2.191080,8.021227,0.002127,0.025602,0.264246
50.000000,250.000000,-500.000000,0.000256,0.001192,0.000936,2.149834,2.196436,8.004216,0.002017,0.002558,0.250548
50.000000,250.000000,-450.000000,0.001235,0.002146,0.000910,2.149201,2.195803,8.020346,0.002080,0.013096,0.258422
50.000000,250.000000,-400.000000,0.004379,0.005088,0.000709,2.147167,2.193769,8.072120,0.002283,0.049232,0.283694
50.000000,250.000000,-350.000000,0.011402,0.011593,0.000192,2.142622,2.189224,8.187778,0.002738,0.135960,0.340178
50.000000,250.000000,-300.000000,0.021839,0.021232,-0.000607,2.135861,2.182463,8.359475,0.003417,0.276199,0.424502
50.000000,250.000000,-250.000000,0.030983,0.029658,-0.001325,2.129887,2.176489,8.508386,0.004035,0.415593,0.501368
50.000000,250.000000,-200.000000,0.033189,0.031630,-0.001559,2.128247,2.174849,8.538345,0.004279,0.472145,0.531597
50.000000,250.000000,-150.000000,0.027395,0.026204,-0.001190,2.131678,2.178280,8.433408,0.004054,0.413333,0.503695
50.000000,250.000000,-100.000000,0.017037,0.016756,-0.000282,2.138337,2.184939,8.261533,0.003404,0.272632,0.422941
50.000000,250.000000,-50.000000,0.007434,0.008202,0.000767,2.144847,2.191449,8.112236,0.002643,0.126174,0.328321
50.000000,250.000000,0.000000,0.002165,0.003602,0.001437,2.148507,2.195109,8.032934,0.002183,0.038976,0.271261
50.000000,300.000000,-500.000000,0.000371,-0.000167,-0.000537,2.149760,2.199033,8.006103,0.002024,0.003703,0.251469
50.000000,300.000000,-450.000000,0.001788,0.001105,-0.000683,2.148843,2.198115,8.029453,0.002116,0.018957,0.262867
50.000000,300.000000,-400.000000,0.006339,0.005250,-0.001088,2.145899,2.195171,8.104399,0.002410,0.071267,0.299450
50.000000,300.000000,-350.000000,0.016503,0.014546,-0.001958,2.139321,2.188593,8.271810,0.003068,0.196798,0.381192
50.000000,300.000000,-300.000000,0.031590,0.028352,-0.003238,2.129552,2.178825,8.520104,0.004047,0.399525,0.502858
50.000000,300.000000,-250.000000,0.044649,0.040269,-0.004380,2.121051,2.170323,8.733632,0.004917,0.598891,0.610894
50.000000,300.000000,-200.000000,0.047173,0.042434,-0.004739,2.119223,2.168495,8.769412,0.005172,0.671090,0.642584
50.000000,300.000000,-150.000000,0.037788,0.033613,-0.004175,2.125005,2.174278,8.606166,0.004702,0.570147,0.584159
50.000000,300.000000,-100.000000,0.022660,0.019665,-0.002995,2.134755,2.184027,8.355835,0.003741,0.362612,0.464832
50.000000,300.000000,-50.000000,0.009690,0.007876,-0.001814,2.143418,2.192691,8.150290,0.002774,0.164455,0.344681
50.000000,300.000000,0.000000,0.002848,0.001682,-0.001166,2.148074,2.197346,8.044420,0.002224,0.051264,0.276275
50.000000,350.000000,-500.000000,0.000472,-0.001498,-0.001970,2.149695,2.199673,8.007776,0.002031,0.004719,0.252286
50.000000,350.000000,-450.000000,0.002279,0.000049,-0.002230,2.148526,2.198504,8.037530,0.002147,0.024156,0.266809
50.000000,350.000000,-400.000000,0.008077,0.005253,-0.002824,2.144774,2.194753,8.133029,0.002523,0.090811,0.313424
50.000000,350.000000,-350.000000,0.021028,0.017014,-0.004014,2.136393,2.186372,8.346334,0.003361,0.250750,0.417558
50.000000,350.000000,-300.000000,0.040229,0.034501,-0.005728,2.123965,2.173944,8.662460,0.004605,0.508783,0.572177
50.000000,350.000000,-250.000000,0.056685,0.049444,-0.007241,2.113282,2.163261,8.932454,0.005686,0.760335,0.706515
50.000000,350.000000,-200.000000,0.059215,0.051544,-0.007671,2.111515,2.161494,8.970241,0.005912,0.842394,0.734483
50.000000,350.000000,-150.000000,0.046230,0.039361,-0.006868,2.119723,2.169701,8.750566,0.005163,0.697513,0.641489
50.000000,350.000000,-100.000000,0.026815,0.021367,-0.005448,2.132259,2.182238,8.430014,0.003919,0.429097,0.486941
50.000000,350.000000,-50.000000,0.011245,0.007013,-0.004232,2.142515,2.192494,8.178978,0.002826,0.190846,0.351137
50.000000,350.000000,0.000000,0.003334,-0.000339,-0.003674,2.147787,2.197765,8.053253,0.002242,0.060019,0.278570
50.000000,400.000000,-500.000000,0.000530,-0.002723,-0.003252,2.149657,2.198350,8.008722,0.002034,0.005293,0.252748
50.000000,400.000000,-450.000000,0.002556,-0.001047,-0.003602,2.148346,2.197039,8.042095,0.002165,0.027094,0.269037
50.000000,400.000000,-400.000000,0.009059,0.004728,-0.004332,2.144138,2.192831,8.149211,0.002586,0.101857,0.321322
50.000000,400.000000,-350.000000,0.023585,0.017852,-0.005733,2.134739,2.183431,8.388453,0.003526,0.281241,0.438107
50.000000,400.000000,-300.000000,0.045106,0.037383,-0.007723,2.120812,2.169504,8.742853,0.004920,0.570460,0.611247
50.000000,400.000000,-250.000000,0.063435,0.053964,-0.009471,2.108934,2.157627,9.044232,0.006114,0.850878,0.759607
50.000000,400.000000,-200.000000,0.065794,0.055849,-0.009945,2.107344,2.156037,9.081172,0.006297,0.935987,0.782321
50.000000,400.000000,-150.000000,0.050513,0.041516,-0.008998,2.117136,2.165828,8.826642,0.005353,0.762145,0.665080
50.000000,400.000000,-100.000000,0.028641,0.021166,-0.007474,2.131276,2.179968,8.466001,0.003944,0.458311,0.489991
50.000000,400.000000,-50.000000,0.011844,0.005519,-0.006325,2.142234,2.190926,8.192014,0.002815,0.201014,0.349730
50.000000,400.000000,0.000000,0.003534,-0.002365,-0.005899,2.147686,2.196378,8.057396,0.002242,0.063621,0.278515
50.000000,450.000000,-500.000000,0.000523,-0.003760,-0.004283,2.149662,2.195127,8.008611,0.002034,0.005226,0.252694
50.000000,450.000000,-450.000000,0.002523,-0.002166,-0.004690,2.148367,2.193832,8.041561,0.002163,0.026751,0.268777
50.000000,450.000000,-400.000000,0.008944,0.003470,-0.005474,2.144212,2.189677,8.147320,0.002579,0.100566,0.320398
50.000000,450.000000,-350.000000,0.023285,0.016359,-0.006926,2.134933,2.180398,8.383524,0.003507,0.277671,0.435695
50.000000,450.000000,-300.000000,0.044526,0.035564,-0.008962,2.121188,2.166653,8.733344,0.004881,0.563126,0.606501
50.000000,450.000000,-250.000000,0.062560,0.051807,-0.010753,2.109513,2.154978,9.030191,0.006051,0.839142,0.751846
50.000000,450.000000,-200.000000,0.064655,0.053396,-0.011259,2.108134,2.153599,9.064002,0.006198,0.919784,0.770041
50.000000,450.000000,-150.000000,0.049218,0.038873,-0.010346,2.118088,2.163553,8.808722,0.005215,0.742604,0.647964
50.000000,450.000000,-100.000000,0.027576,0.018652,-0.008923,2.132088,2.177553,8.452118,0.003817,0.441269,0.474243
50.000000,450.000000,-50.000000,0.011318,0.003375,-0.007943,2.142639,2.188104,8.185310,0.002750,0.192089,0.341656
50.000000,450.000000,0.000000,0.003389,-0.004285,-0.007674,2.147797,2.193262,8.055527,0.002224,0.061007,0.276319
50.000000,500.000000,-500.000000,0.000454,-0.004528,-0.004983,2.149706,2.190131,8.007484,0.002029,0.004542,0.252144
50.000000,500.000000,-450.000000,0.002193,-0.003216,-0.005409,2.148581,2.189006,8.036121,0.002142,0.023249,0.266121
50.000000,500.000000,-400.000000,0.007774,0.001607,-0.006167,2.144970,2.185395,8.128034,0.002503,0.087401,0.310985
50.000000,500.000000,-350.000000,0.020237,0.012728,-0.007509,2.136905,2.177330,8.333316,0.003309,0.241320,0.411185
50.000000,500.000000,-300.000000,0.038694,0.029331,-0.009363,2.124962,2.165387,8.637311,0.004504,0.489372,0.559582
50.000000,500.000000,-250.000000,0.054346,0.043340,-0.011006,2.114833,2.155258,8.895050,0.005517,0.728960,0.685507
50.000000,500.000000,-200.000000,0.056085,0.044559,-0.011525,2.113702,2.154127,8.923509,0.005633,0.797865,0.699846
50.000000,500.000000,-150.000000,0.042547,0.031737,-0.010810,2.122452,2.162877,8.700262,0.004761,0.641950,0.591548
50.000000,500.000000,-100.000000,0.023721,0.014044,-0.009677,2.134633,2.175057,8.390154,0.003544,0.379591,0.440272
50.000000,500.000000,-50.000000,0.009706,0.000747,-0.008959,2.143710,2.184135,8.159565,0.002633,0.164722,0.327095
50.000000,500.000000,0.000000,0.002911,-0.005950,-0.008861,2.148114,2.188539,8.047861,0.002190,0.052391,0.272044
50.000000,550.000000,-500.000000,0.000348,-0.004953,-0.005301,2.149775,2.183548,8.005726,0.002022,0.003475,0.251285
50.000000,550.000000,-450.000000,0.001678,-0.004034,-0.005712,2.148914,2.182688,8.027633,0.002109,0.017786,0.261978
50.000000,550.000000,-400.000000,0.005947,-0.000435,-0.006382,2.146152,2.179925,8.097948,0.002385,0.066863,0.296300
50.000000,550.000000,-350.000000,0.015482,0.007978,-0.007503,2.139982,2.173756,8.254992,0.003002,0.184613,0.372954
50.000000,550.000000,-300.000000,0.029601,0.020579,-0.009022,2.130846,2.164619,8.487546,0.003915,0.374369,0.486468
50.000000,550.000000,-250.000000,0.041569,0.031185,-0.010384,2.123102,2.156875,8.684658,0.004690,0.557584,0.582703
50.000000,550.000000,-200.000000,0.042879,0.031989,-0.010890,2.122253,2.156026,8.706198,0.004775,0.610002,0.593304
50.000000,550.000000,-150.000000,0.032492,0.022036,-0.010456,2.128972,2.162746,8.535064,0.004104,0.490241,0.509903
50.000000,550.000000,-100.000000,0.018086,0.008372,-0.009714,2.138294,2.172067,8.297778,0.003172,0.289414,0.394100
50.000000,550.000000,-50.000000,0.007392,-0.001910,-0.009302,2.145215,2.178988,8.121697,0.002479,0.125459,0.308032
50.000000,550.000000,0.000000,0.002218,-0.007154,-0.009372,2.148564,2.182338,8.036515,0.002144,0.039922,0.266351
50.000000,600.000000,-500.000000,0.000234,-0.004980,-0.005214,2.149849,2.175624,8.003856,0.002015,0.002340,0.250373
50.000000,600.000000,-450.000000,0.001130,-0.004455,-0.005585,2.149269,2.175044,8.018608,0.002073,0.011977,0.257573
50.000000,600.000000,-400.000000,0.004005,-0.002130,-0.006135,2.147409,2.173184,8.065959,0.002259,0.045026,0.280686
50.000000,600.000000,-350.000000,0.010425,0.003430,-0.006996,2.143254,2.169029,8.171713,0.002675,0.124319,0.332305
50.000000,600.000000,-300.000000,0.019933,0.011804,-0.008129,2.137102,2.162877,8.328314,0.003290,0.252100,0.408744
50.000000,600.000000,-250.000000,0.027992,0.018828,-0.009163,2.131888,2.157663,8.461040,0.003811,0.375465,0.473531
50.000000,600.000000,-200.000000,0.028870,0.019243,-0.009628,2.131319,2.157094,8.475502,0.003868,0.410710,0.480603
50.000000,600.000000,-150.000000,0.021870,0.012404,-0.009465,2.135848,2.161623,8.360197,0.003415,0.329975,0.424340
50.000000,600.000000,-100.000000,0.012168,0.003064,-0.009104,2.142126,2.167901,8.200399,0.002788,0.194715,0.346344
50.000000,600.000000,-50.000000,0.004972,-0.004002,-0.008974,2.146783,2.172558,8.081884,0.002322,0.084384,0.288479
50.000000,600.000000,0.000000,0.001492,-0.007685,-0.009177,2.149035,2.174810,8.024571,0.002097,0.026855,0.260489
50.000000,650.000000,-500.000000,0.000139,-0.004592,-0.004731,2.149910,2.166660,8.002285,0.002009,0.001387,0.249606
50.000000,650.000000,-450.000000,0.000670,-0.004374,-0.005044,2.149567,2.166316,8.011030,0.002043,0.007100,0.253875
50.000000,650.000000,-400.000000,0.002374,-0.003095,-0.005469,2.148464,2.165213,8.039098,0.002154,0.026690,0.267575
50.000000,650.000000,-350.000000,0.006180,0.000096,-0.006084,2.146001,2.162751,8.101785,0.002400,0.073692,0.298173
50.000000,650.000000,-300.000000,0.011816,0.004949,-0.006867,2.142355,2.159104,8.194613,0.002765,0.149436,0.343482
50.000000,650.000000,-250.000000,0.016592,0.008996,-0.007597,2.139264,2.156013,8.273286,0.003074,0.222560,0.381884
50.000000,650.000000,-200.000000,0.017113,0.009117,-0.007995,2.138927,2.155677,8.281853,0.003107,0.243445,0.386067
50.000000,650.000000,-150.000000,0.012962,0.004932,-0.008030,2.141613,2.158362,8.213496,0.002839,0.195576,0.352703
50.000000,650.000000,-100.000000,0.007211,-0.000743,-0.007954,2.145334,2.162083,8.118773,0.002467,0.115397,0.306469
50.000000,650.000000,-50.000000,0.002946,-0.005077,-0.008023,2.148093,2.164843,8.048529,0.002191,0.050006,0.272180
50.000000,650.000000,0.000000,0.000884,-0.007414,-0.008298,2.149428,2.166177,8.014563,0.002057,0.015915,0.255599
50.000000,700.000000,-500.000000,0.000072,-0.003815,-0.003888,2.149953,2.157009,8.001193,0.002005,0.000724,0.249073
50.000000,700.000000,-450.000000,0.000349,-0.003783,-0.004132,2.149774,2.156830,8.005755,0.002023,0.003704,0.251300
50.000000,700.000000,-400.000000,0.001239,-0.003201,-0.004440,2.149199,2.156255,8.020401,0.002080,0.013926,0.258448
50.000000,700.000000,-350.000000,0.003224,-0.001627,-0.004851,2.147914,2.154970,8.053109,0.002209,0.038451,0.274414
50.000000,700.000000,-300.000000,0.006165,0.000810,-0.005355,2.146011,2.153067,8.101545,0.002399,0.077972,0.298055
50.000000,700.000000,-250.000000,0.008658,0.002820,-0.005838,2.144398,2.151454,8.142595,0.002560,0.116127,0.318092
50.000000,700.000000,-200.000000,0.008929,0.002776,-0.006153,2.144222,2.151278,8.147065,0.002578,0.127024,0.320274
50.000000,700.000000,-150.000000,0.006763,0.000480,-0.006284,2.145624,2.152680,8.111396,0.002438,0.102046,0.302864
50.000000,700.000000,-100.000000,0.003763,-0.002601,-0.006364,2.147565,2.154621,8.061972,0.002243,0.060209,0.278740
