x_m,y_m,z_m,density_true_gcc,density_inverted_gcc,lithology
100.0,600.0,450.0,0.0,0.028676586890793738,background
100.0,600.0,550.0,0.0,0.03609814200045707,background
100.0,600.0,650.0,0.0,0.03745297051861418,background
100.0,600.0,750.0,0.0,0.03766725395587973,background
100.0,600.0,850.0,0.0,0.03766725395587973,background
100.0,600.0,950.0,0.0,0.03745297051861418,background
100.0,600.0,1050.0,0.0,0.03609814200045707,background
100.0,600.0,1150.0,0.0,0.02867658689079373,background
100.0,600.0,1250.0,0.0,0.010728289911814801,background
100.0,600.0,1350.0,0.0,0.0032261089611768873,background
100.0,600.0,1450.0,0.0,0.0017062915602760462,background
100.0,700.0,50.0,0.0,0.0010217309889935266,background
100.0,700.0,150.0,0.0,0.0013596298895636296,background
100.0,700.0,250.0,0.0,0.0018254748797217116,background
100.0,700.0,350.0,0.0,0.0033404693923623184,background
100.0,700.0,450.0,0.0,0.00749680927006263,background
100.0,700.0,550.0,0.0,0.008945255778801599,background
100.0,700.0,650.0,0.0,0.009274920101820721,background
100.0,700.0,750.0,0.0,0.009403056946583797,background
100.0,700.0,850.0,0.0,0.009403056946583797,background
100.0,700.0,950.0,0.0,0.009274920101820721,background
100.0,700.0,1050.0,0.0,0.008945255778801599,background
100.0,700.0,1150.0,0.0,0.00749680927006263,background
100.0,700.0,1250.0,0.0,0.0033404693923623184,background
100.0,700.0,1350.0,0.0,0.0018254748797217116,background
100.0,700.0,1450.0,0.0,0.0013596298895636296,background
100.0,800.0,50.0,0.0,0.0007847736194997698,background
100.0,800.0,150.0,0.0,0.001044307827703249,background
100.0,800.0,250.0,0.0,0.0013340937992542881,background
100.0,800.0,350.0,0.0,0.0016951703187702409,background
100.0,800.0,450.0,0.0,0.002383856404746648,background
100.0,800.0,550.0,0.0,0.0026938185718009804,background
100.0,800.0,650.0,0.0,0.0028790065657945322,background
100.0,800.0,750.0,0.0,0.0029774262247255546,background
100.0,800.0,850.0,0.0,0.0029774262247255546,background
100.0,800.0,950.0,0.0,0.0028790065657945322,background
100.0,800.0,1050.0,0.0,0.0026938185718009804,background
100.0,800.0,1150.0,0.0,0.002383856404746648,background
100.0,800.0,1250.0,0.0,0.0016951703187702409,background
100.0,800.0,1350.0,0.0,0.0013340937992542881,background
100.0,800.0,1450.0,0.0,0.001044307827703249,background
100.0,900.0,50.0,0.0,0.00053182768106559,background
100.0,900.0,150.0,0.0,0.0007077095821341196,background
100.0,900.0,250.0,0.0,0.0009040925866412855,background
100.0,900.0,350.0,0.0,0.0011087775783127443,background
100.0,900.0,450.0,0.0,0.0013201781798751117,background
100.0,900.0,550.0,0.0,0.0014902238477169033,background
100.0,900.0,650.0,0.0,0.001615722588958431,background
100.0,900.0,750.0,0.0,0.0016824199111924736,background
100.0,900.0,850.0,0.0,0.0016824199111924736,background
100.0,900.0,950.0,0.0,0.001615722588958431,background
100.0,900.0,1050.0,0.0,0.0014902238477169033,background
100.0,900.0,1150.0,0.0,0.0013201781798751117,background
100.0,900.0,1250.0,0.0,0.0011087775783127443,background
100.0,900.0,1350.0,0.0,0.0009040925866412855,background
100.0,900.0,1450.0,0.0,0.0007077095821341196,background
100.0,1000.0,50.0,0.0,0.0002680465624828191,background
100.0,1000.0,150.0,0.0,0.0003566928301797205,background
100.0,1000.0,250.0,0.0,0.00045567186260376185,background
100.0,1000.0,350.0,0.0,0.0005588351810294391,background
100.0,1000.0,450.0,0.0,0.0006579440449902935,background
100.0,1000.0,550.0,0.0,0.0007436487917585726,background
100.0,1000.0,650.0,0.0,0.000806901434265467,background
100.0,1000.0,750.0,0.0,0.0008405175633015167,background
100.0,1000.0,850.0,0.0,0.0008405175633015167,background
100.0,1000.0,950.0,0.0,0.000806901434265467,background
100.0,1000.0,1050.0,0.0,0.0007436487917585726,background
100.0,1000.0,1150.0,0.0,0.0006579440449902935,background
100.0,1000.0,1250.0,0.0,0.0005588351810294391,background
100.0,1000.0,1350.0,0.0,0.00045567186260376185,background
100.0,1000.0,1450.0,0.0,0.0003566928301797205,background
100.0,1100.0,50.0,0.0,-1.1955971403371244e-06,background
100.0,1100.0,150.0,0.0,-1.590995697879782e-06,background
100.0,1100.0,250.0,0.0,-2.0324826060624024e-06,background
100.0,1100.0,350.0,0.0,-2.49263313869732e-06,background
100.0,1100.0,450.0,0.0,-2.9346991485580278e-06,background
100.0,1100.0,550.0,0.0,-3.316977321425996e-06,background
100.0,1100.0,650.0,0.0,-3.5991099397275515e-06,background
100.0,1100.0,750.0,0.0,-3.7490516042369816e-06,background
100.0,1100.0,850.0,0.0,-3.7490516042369816e-06,background
100.0,1100.0,950.0,0.0,-3.5991099397275515e-06,background
100.0,1100.0,1050.0,0.0,-3.316977321425996e-06,background
100.0,1100.0,1150.0,0.0,-2.9346991485580278e-06,background
100.0,1100.0,1250.0,0.0,-2.49263313869732e-06,background
100.0,1100.0,1350.0,0.0,-2.0324826060624024e-06,background
100.0,1100.0,1450.0,0.0,-1.590995697879782e-06,background
100.0,1200.0,50.0,0.0,-0.00027041339829013454,background
100.0,1200.0,150.0,0.0,-0.0003598424074578703,background
100.0,1200.0,250.0,0.0,-0.00045969541907397716,background
100.0,1200.0,350.0,0.0,-0.0005637696636976617,background
100.0,1200.0,450.0,0.0,-0.0006637536532556218,background
100.0,1200.0,550.0,0.0,-0.0007502151680332689,background
100.0,1200.0,650.0,0.0,-0.000814026327753762,background
100.0,1200.0,750.0,0.0,-0.0008479392852854614,background
100.0,1200.0,850.0,0.0,-0.0008479392852854614,background
100.0,1200.0,950.0,0.0,-0.000814026327753762,background
100.0,1200.0,1050.0,0.0,-0.0007502151680332689,background
100.0,1200.0,1150.0,0.0,-0.0006637536532556218,background
100.0,1200.0,1250.0,0.0,-0.0005637696636976617,background
100.0,1200.0,1350.0,0.0,-0.00045969541907397716,background
100.0,1200.0,1450.0,0.0,-0.0003598424074578703,background
100.0,1300.0,50.0,0.0,-0.0005341219377196778,background
100.0,1300.0,150.0,0.0,-0.0007107625774477888,background
100.0,1300.0,250.0,0.0,-0.0009079927605259113,background
100.0,1300.0,350.0,0.0,-0.001113560744792252,background
100.0,1300.0,450.0,0.0,-0.0013110496361760412,background
100.0,1300.0,550.0,0.0,-0.0014818288656936055,background
100.0,1300.0,650.0,0.0,-0.001607868997186946,background
100.0,1300.0,750.0,0.0,-0.0016748540456541147,background
100.0,1300.0,850.0,0.0,-0.0016748540456541147,background
100.0,1300.0,950.0,0.0,-0.001607868997186946,background
100.0,1300.0,1050.0,0.0,-0.0014818288656936055,background
100.0,1300.0,1150.0,0.0,-0.0013110496361760412,background
100.0,1300.0,1250.0,0.0,-0.001113560744792252,background
100.0,1300.0,1350.0,0.0,-0.0009079927605259113,background
100.0,1300.0,1450.0,0.0,-0.0007107625774477888,background
100.0,1400.0,50.0,0.0,-0.0007869485550106212,background
100.0,1400.0,150.0,0.0,-0.0010472020409162004,background
100.0,1400.0,250.0,0.0,-0.0013377911304421717,background
100.0,1400.0,350.0,0.0,-0.0016406647193186975,background
100.0,1400.0,450.0,0.0,-0.0019316349767258888,background
100.0,1400.0,550.0,0.0,-0.002183252553918924,background
100.0,1400.0,650.0,0.0,-0.0023689537811995174,background
100.0,1400.0,750.0,0.0,-0.0024676462021167435,background
100.0,1400.0,850.0,0.0,-0.0024676462021167435,background
100.0,1400.0,950.0,0.0,-0.0023689537811995174,background
100.0,1400.0,1050.0,0.0,-0.002183252553918924,background
100.0,1400.0,1150.0,0.0,-0.0019316349767258888,background
100.0,1400.0,1250.0,0.0,-0.0016406647193186975,background
100.0,1400.0,1350.0,0.0,-0.0013377911304421717,background
100.0,1400.0,1450.0,0.0,-0.0010472020409162004,background
100.0,1500.0,50.0,0.0,-0.0010237422923579532,background
100.0,1500.0,150.0,0.0,-0.0013623063554834389,background
100.0,1500.0,250.0,0.0,-0.0017403340407131465,background
100.0,1500.0,350.0,0.0,-0.002134342645464889,background
100.0,1500.0,450.0,0.0,-0.0025128661924355053,background
100.0,1500.0,550.0,0.0,-0.002840195791852173,background
100.0,1500.0,650.0,0.0,-0.003081774734845917,background
100.0,1500.0,750.0,0.0,-0.0032101638202376467,background
100.0,1500.0,850.0,0.0,-0.0032101638202376467,background
100.0,1500.0,950.0,0.0,-0.003081774734845917,background
100.0,1500.0,1050.0,0.0,-0.002840195791852173,background
100.0,1500.0,1150.0,0.0,-0.0025128661924355053,background
100.0,1500.0,1250.0,0.0,-0.002134342645464889,background
100.0,1500.0,1350.0,0.0,-0.0017403340407131465,background
100.0,1500.0,1450.0,0.0,-0.0013623063554834389,background
100.0,1600.0,50.0,0.0,-0.0012396788375012135,background
100.0,1600.0,150.0,0.0,-0.0016496557499802158,background
100.0,1600.0,250.0,0.0,-0.0021074202917668516,background
100.0,1600.0,350.0,0.0,-0.0025845365863170137,background
100.0,1600.0,450.0,0.0,-0.003042901581275429,background
100.0,1600.0,550.0,0.0,-0.003439274360160986,background
100.0,1600.0,650.0,0.0,-0.0037318092153201623,background
100.0,1600.0,750.0,0.0,-0.0038872792328376302,background
100.0,1600.0,850.0,0.0,-0.0038872792328376302,background
100.0,1600.0,950.0,0.0,-0.0037318092153201623,background
100.0,1600.0,1050.0,0.0,-0.003439274360160986,background
100.0,1600.0,1150.0,0.0,-0.003042901581275429,background
100.0,1600.0,1250.0,0.0,-0.0025845365863170137,background
100.0,1600.0,1350.0,0.0,-0.0021074202917668516,background
100.0,1600.0,1450.0,0.0,-0.0016496557499802158,background
100.0,1700.0,50.0,0.0,-0.0014303588117495383,background
100.0,1700.0,150.0,0.0,-0.0019033959175214082,background
100.0,1700.0,250.0,0.0,-0.0024315710595370623,background
100.0,1700.0,350.0,0.0,-0.0029820745250271267,background
100.0,1700.0,450.0,0.0,-0.0035109424783252813,background
100.0,1700.0,550.0,0.0,-0.003968282944150611,background
100.0,1700.0,650.0,0.0,-0.0043058137587156315,background
100.0,1700.0,750.0,0.0,-0.004485197243205216,background
100.0,1700.0,850.0,0.0,-0.004485197243205216,background
100.0,1700.0,950.0,0.0,-0.0043058137587156315,background
100.0,1700.0,1050.0,0.0,-0.003968282944150611,background
100.0,1700.0,1150.0,0.0,-0.0035109424783252813,background
100.0,1700.0,1250.0,0.0,-0.0029820745250271267,background
100.0,1700.0,1350.0,0.0,-0.0024315710595370623,background
100.0,1700.0,1450.0,0.0,-0.0019033959175214082,background
100.0,1800.0,50.0,0.0,-0.0015918974006315003,background
100.0,1800.0,150.0,0.0,-0.0021183572881050675,background
100.0,1800.0,250.0,0.0,-0.0027061822651291687,background
100.0,1800.0,350.0,0.0,-0.00331885723070677,background
100.0,1800.0,450.0,0.0,-0.003907453262147903,background
100.0,1800.0,550.0,0.0,-0.004416443798487832,background
100.0,1800.0,650.0,0.0,-0.004792093895460267,background
100.0,1800.0,750.0,0.0,-0.0049917361812486195,background
100.0,1800.0,850.0,0.0,-0.0049917361812486195,background
100.0,1800.0,950.0,0.0,-0.004792093895460267,background
100.0,1800.0,1050.0,0.0,-0.004416443798487832,background
100.0,1800.0,1150.0,0.0,-0.003907453262147903,background
100.0,1800.0,1250.0,0.0,-0.00331885723070677,background
100.0,1800.0,1350.0,0.0,-0.0027061822651291687,background
100.0,1800.0,1450.0,0.0,-0.0021183572881050675,background
100.0,1900.0,50.0,0.0,-0.0017210035010815747,background
100.0,1900.0,150.0,0.0,-0.0022901603507388445,background
100.0,1900.0,250.0,0.0,-0.0029256591228835546,background
100.0,1900.0,350.0,0.0,-0.0035880232679382554,background
100.0,1900.0,450.0,0.0,-0.0042243556285734745,background
100.0,1900.0,550.0,0.0,-0.004774626327370338,background
100.0,1900.0,650.0,0.0,-0.005180742407348061,background
100.0,1900.0,750.0,0.0,-0.005396576086496846,background
100.0,1900.0,850.0,0.0,-0.005396576086496846,background
100.0,1900.0,950.0,0.0,-0.005180742407348061,background
100.0,1900.0,1050.0,0.0,-0.004774626327370338,background
100.0,1900.0,1150.0,0.0,-0.0042243556285734745,background
100.0,1900.0,1250.0,0.0,-0.0035880232679382554,background
100.0,1900.0,1350.0,0.0,-0.0029256591228835546,background
100.0,1900.0,1450.0,0.0,-0.0022901603507388445,background
100.0,2000.0,50.0,0.0,-0.0018150467726596859,background
100.0,2000.0,150.0,0.0,-0.0024153048793156906,background
100.0,2000.0,250.0,0.0,-0.003085530125624342,background
100.0,2000.0,350.0,0.0,-0.0037840887880857973,background
100.0,2000.0,450.0,0.0,-0.004455193173860739,background
100.0,2000.0,550.0,0.0,-0.005035533106529532,background
100.0,2000.0,650.0,0.0,-0.005463841172042194,background
100.0,2000.0,750.0,0.0,-0.005691468961598736,background
100.0,2000.0,850.0,0.0,-0.005691468961598736,background
100.0,2000.0,950.0,0.0,-0.005463841172042194,background
100.0,2000.0,1050.0,0.0,-0.005035533106529532,background
100.0,2000.0,1150.0,0.0,-0.004455193173860739,background
100.0,2000.0,1250.0,0.0,-0.0037840887880857973,background
100.0,2000.0,1350.0,0.0,-0.003085530125624342,background
100.0,2000.0,1450.0,0.0,-0.0024153048793156906,background
100.0,2100.0,50.0,0.0,-0.0018721112267372048,background
100.0,2100.0,150.0,0.0,-0.0024912412443973196,background
100.0,2100.0,250.0,0.0,-0.0031825381448174123,background
100.0,2100.0,350.0,0.0,-0.003903059254371111,background
100.0,2100.0,450.0,0.0,-0.004595262934103727,background
100.0,2100.0,550.0,0.0,-0.005193848557151397,background
100.0,2100.0,650.0,0.0,-0.005635622482775016,background
100.0,2100.0,750.0,0.0,-0.005870406812724664,background
100.0,2100.0,850.0,0.0,-0.005870406812724664,background
100.0,2100.0,950.0,0.0,-0.005635622482775016,background
100.0,2100.0,1050.0,0.0,-0.005193848557151397,background
100.0,2100.0,1150.0,0.0,-0.004595262934103727,background
100.0,2100.0,1250.0,0.0,-0.003903059254371111,background
100.0,2100.0,1350.0,0.0,-0.0031825381448174123,background
100.0,2100.0,1450.0,0.0,-0.0024912412443973196,background
100.0,2200.0,50.0,0.0,-0.0018910342618512447,background
100.0,2200.0,150.0,0.0,-0.0025164223580362967,background
100.0,2200.0,250.0,0.0,-0.0032147067896105483,background
100.0,2200.0,350.0,0.0,-0.003942510824485011,background
100.0,2200.0,450.0,0.0,-0.004641711200968641,background
100.0,2200.0,550.0,0.0,-0.0052463472427104136,background
100.0,2200.0,650.0,0.0,-0.005692586556601381,background
100.0,2200.0,750.0,0.0,-0.0059297440533033095,background
100.0,2200.0,850.0,0.0,-0.0059297440533033095,background
100.0,2200.0,950.0,0.0,-0.005692586556601381,background
100.0,2200.0,1050.0,0.0,-0.0052463472427104136,background
100.0,2200.0,1150.0,0.0,-0.004641711200968641,background
100.0,2200.0,1250.0,0.0,-0.003942510824485011,background
100.0,2200.0,1350.0,0.0,-0.0032147067896105483,background
100.0,2200.0,1450.0,0.0,-0.0025164223580362967,background
100.0,2300.0,50.0,0.0,-0.0018714303499412716,background
100.0,2300.0,150.0,0.0,-0.002490335193340012,background
100.0,2300.0,250.0,0.0,-0.003181380672791162,background
100.0,2300.0,350.0,0.0,-0.003901639732688051,background
100.0,2300.0,450.0,0.0,-0.004593591661660959,background
100.0,2300.0,550.0,0.0,-0.005191959582333208,background
100.0,2300.0,650.0,0.0,-0.0056335728371533465,background
100.0,2300.0,750.0,0.0,-0.005868271777303484,background
100.0,2300.0,850.0,0.0,-0.005868271777303484,background
100.0,2300.0,950.0,0.0,-0.0056335728371533465,background
100.0,2300.0,1050.0,0.0,-0.005191959582333208,background
100.0,2300.0,1150.0,0.0,-0.004593591661660959,background
100.0,2300.0,1250.0,0.0,-0.003901639732688051,background
100.0,2300.0,1350.0,0.0,-0.003181380672791162,background
100.0,2300.0,1450.0,0.0,-0.002490335193340012,background
100.0,2400.0,50.0,0.0,-0.0018136988908969956,background
100.0,2400.0,150.0,0.0,-0.002413511236613362,background
100.0,2400.0,250.0,0.0,-0.0030832387633039837,background
100.0,2400.0,350.0,0.0,-0.0037812786653150287,background
100.0,2400.0,450.0,0.0,-0.004451884678609396,background
100.0,2400.0,550.0,0.0,-0.005031793641882144,background
100.0,2400.0,650.0,0.0,-0.0054597836392111035,background
100.0,2400.0,750.0,0.0,-0.005687242388855922,background
100.0,2400.0,850.0,0.0,-0.005687242388855922,background
100.0,2400.0,950.0,0.0,-0.0054597836392111035,background
100.0,2400.0,1050.0,0.0,-0.005031793641882144,background
100.0,2400.0,1150.0,0.0,-0.004451884678609396,background
100.0,2400.0,1250.0,0.0,-0.0037812786653150287,background
100.0,2400.0,1350.0,0.0,-0.0030832387633039837,background
100.0,2400.0,1450.0,0.0,-0.002413511236613362,background
100.0,2500.0,50.0,0.0,-0.0017190160753930575,background
100.0,2500.0,150.0,0.0,-0.0022875156591336144,background
100.0,2500.0,250.0,0.0,-0.002922280553291448,background
100.0,2500.0,350.0,0.0,-0.003583879796057335,background
100.0,2500.0,450.0,0.0,-0.004219477316072435,background
100.0,2500.0,550.0,0.0,-0.004769112558798617,background
100.0,2500.0,650.0,0.0,-0.005174759653367908,background
100.0,2500.0,750.0,0.0,-0.0053903440864238655,background
100.0,2500.0,850.0,0.0,-0.0053903440864238655,background
100.0,2500.0,950.0,0.0,-0.005174759653367908,background
100.0,2500.0,1050.0,0.0,-0.004769112558798617,background
100.0,2500.0,1150.0,0.0,-0.004219477316072435,background
100.0,2500.0,1250.0,0.0,-0.003583879796057335,background
100.0,2500.0,1350.0,0.0,-0.002922280553291448,background
100.0,2500.0,1450.0,0.0,-0.0022875156591336144,background
100.0,2600.0,50.0,0.0,-0.0015893109217928975,background
100.0,2600.0,150.0,0.0,-0.0021149154291660996,background
100.0,2600.0,250.0,0.0,-0.0027017853214823095,background
100.0,2600.0,350.0,0.0,-0.0033134648266534925,background
100.0,2600.0,450.0,0.0,-0.003901104520594983,background
100.0,2600.0,550.0,0.0,-0.0044092680606405725,background
100.0,2600.0,650.0,0.0,-0.004784307809844266,background
100.0,2600.0,750.0,0.0,-0.004983625721368752,background
100.0,2600.0,850.0,0.0,-0.004983625721368752,background
100.0,2600.0,950.0,0.0,-0.004784307809844266,background
100.0,2600.0,1050.0,0.0,-0.0044092680606405725,background
100.0,2600.0,1150.0,0.0,-0.003901104520594983,background
100.0,2600.0,1250.0,0.0,-0.0033134648266534925,background
100.0,2600.0,1350.0,0.0,-0.0027017853214823095,background
100.0,2600.0,1450.0,0.0,-0.0021149154291660996,background
100.0,2700.0,50.0,0.0,-0.001427225975333429,background
100.0,2700.0,150.0,0.0,-0.0018992270138898845,background
100.0,2700.0,250.0,0.0,-0.002426245322874974,background
100.0,2700.0,350.0,0.0,-0.0029755430508328095,background
100.0,2700.0,450.0,0.0,-0.0035032526536738647,background
100.0,2700.0,550.0,0.0,-0.00395959143177292,background
100.0,2700.0,650.0,0.0,-0.004296382971116407,background
100.0,2700.0,750.0,0.0,-0.004475373561803373,background
100.0,2700.0,850.0,0.0,-0.004475373561803373,background
100.0,2700.0,950.0,0.0,-0.004296382971116407,background
100.0,2700.0,1050.0,0.0,-0.00395959143177292,background
100.0,2700.0,1150.0,0.0,-0.0035032526536738647,background
100.0,2700.0,1250.0,0.0,-0.0029755430508328095,background
100.0,2700.0,1350.0,0.0,-0.002426245322874974,background
100.0,2700.0,1450.0,0.0,-0.0018992270138898845,background
100.0,2800.0,50.0,0.0,-0.001236063470284866,background
100.0,2800.0,150.0,0.0,-0.001644844736727171,background
100.0,2800.0,250.0,0.0,-0.002101274265874148,background
100.0,2800.0,350.0,0.0,-0.00257699911083469,background
100.0,2800.0,450.0,0.0,-0.0030340273420073863,background
100.0,2800.0,550.0,0.0,-0.0034292441495986973,background
100.0,2800.0,650.0,0.0,-0.0037209258636918268,background
100.0,2800.0,750.0,0.0,-0.0038759424724816027,background
100.0,2800.0,850.0,0.0,-0.0038759424724816027,background
100.0,2800.0,950.0,0.0,-0.0037209258636918268,background
100.0,2800.0,1050.0,0.0,-0.0034292441495986973,background
100.0,2800.0,1150.0,0.0,-0.0030340273420073863,background
100.0,2800.0,1250.0,0.0,-0.00257699911083469,background
100.0,2800.0,1350.0,0.0,-0.002101274265874148,background
100.0,2800.0,1450.0,0.0,-0.001644844736727171,background
100.0,2900.0,50.0,0.0,-0.0010197180519498118,background
100.0,2900.0,150.0,0.0,-0.001356951249686865,background
100.0,2900.0,250.0,0.0,-0.0017334929415199398,background
100.0,2900.0,350.0,0.0,-0.0021259527332938137,background
100.0,2900.0,450.0,0.0,-0.0025029883376791497,background
100.0,2900.0,550.0,0.0,-0.0028290312333906107,background
100.0,2900.0,650.0,0.0,-0.0030696605509254785,background
100.0,2900.0,750.0,0.0,-0.0031975449501776844,background
100.0,2900.0,850.0,0.0,-0.0031975449501776844,background
100.0,2900.0,950.0,0.0,-0.0030696605509254785,background
100.0,2900.0,1050.0,0.0,-0.0028290312333906107,background
100.0,2900.0,1150.0,0.0,-0.0025029883376791497,background
100.0,2900.0,1250.0,0.0,-0.0021259527332938137,background
100.0,2900.0,1350.0,0.0,-0.0017334929415199398,background
100.0,2900.0,1450.0,0.0,-0.001356951249686865,background
200.0,0.0,50.0,0.0,0.0037066819185539997,background
200.0,0.0,150.0,0.0,0.004932526841077351,background
200.0,0.0,250.0,0.0,0.006301258401757896,background
200.0,0.0,350.0,0.0,0.007727852361868825,background
200.0,0.0,450.0,0.0,0.009172179297970363,background
200.0,0.0,550.0,0.0,0.01035734739801116,background
200.0,0.0,650.0,0.0,0.011232036571822493,background
200.0,0.0,750.0,0.0,0.011696897215867091,background
200.0,0.0,850.0,0.0,0.011696897215867091,background
200.0,0.0,950.0,0.0,0.011232036571822493,background
200.0,0.0,1050.0,0.0,0.01035734739801116,background
200.0,0.0,1150.0,0.0,0.009172179297970363,background
200.0,0.0,1250.0,0.0,0.007727852361868825,background
200.0,0.0,1350.0,0.0,0.006301258401757896,background
200.0,0.0,1450.0,0.0,0.004932526841077351,background
200.0,100.0,50.0,0.0,0.003668922915242449,background
200.0,100.0,150.0,0.0,0.004882280474807216,background
200.0,100.0,250.0,0.0,0.00623706912356061,background
200.0,100.0,350.0,0.0,0.007885290742551457,background
200.0,100.0,450.0,0.0,0.010407896477704029,background
200.0,100.0,550.0,0.0,0.011817151578982731,background
200.0,100.0,650.0,0.0,0.012682930521990283,background
200.0,100.0,750.0,0.0,0.01314305575172538,background
200.0,100.0,850.0,0.0,0.01314305575172538,background
200.0,100.0,950.0,0.0,0.012682930521990283,background
200.0,100.0,1050.0,0.0,0.011817151578982731,background
200.0,100.0,1150.0,0.0,0.010407896477704029,background
200.0,100.0,1250.0,0.0,0.007885290742551457,background
200.0,100.0,1350.0,0.0,0.00623706912356061,background
